time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
16.688688029999998,16.6532135,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,FusedGlobalFaceBased-8,julia,float64,cpu,true,true
9.10975178870674,8.458312,0.0,0.0,LDC-512000,LDC-512000,batchedFace,FusedBatchedFaceBased-8,julia,float64,cpu,true,true
16.19416031067961,16.673349,0.0,0.0,LDC-512000,LDC-512000,cellBased,FusedCellBased-8,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
10.994200134065933,10.867573,0.0,0.0,LDC-512000,LDC-512000,faceBased,SOAFusedFaceBasedAssemblyThreaded-16,julia,float64,cpu,true,true
9.645435734104046,10.030817,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,FusedGlobalFaceBased-16,julia,float64,cpu,true,true
11.313058305429864,11.2849575,0.0,0.0,LDC-512000,LDC-512000,batchedFace,FusedBatchedFaceBased-16,julia,float64,cpu,true,true
12.066868879518074,11.905133,0.15967161927710843,0.0,LDC-512000,LDC-512000,cellBased,FusedCellBased-16,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
8.927629286225402,8.835452,0.0,0.0,LDC-512000,LDC-512000,faceBased,SOAFusedFaceBasedAssemblyThreaded-64,julia,float64,cpu,true,true
6.342730384223918,6.3548285,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,FusedGlobalFaceBased-64,julia,float64,cpu,true,true
13.90367564345404,13.856539,0.0,0.0,LDC-512000,LDC-512000,batchedFace,FusedBatchedFaceBased-64,julia,float64,cpu,true,true
4.595264597785977,4.2094485,0.25551619280442806,0.0,LDC-512000,LDC-512000,cellBased,FusedCellBased-64,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
57.28384188636363,53.973566,0.0,0.0,LDC-512000,LDC-512000,faceBased,SOAFusedFaceBasedAssemblyThreaded-128,julia,float64,cpu,true,true
39.2172656171875,38.078091,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,FusedGlobalFaceBased-128,julia,float64,cpu,true,true
209.119586375,195.1483785,0.0,0.0,LDC-512000,LDC-512000,batchedFace,FusedBatchedFaceBased-128,julia,float64,cpu,true,true
27.376301120218578,26.249052,0.0,0.0,LDC-512000,LDC-512000,cellBased,FusedCellBased-128,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
81.67400924193548,81.6567555,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,SOAFusedFaceBasedAssembly-serial,julia,float64,cpu,true,true
87.3436065862069,87.312306,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,FusedGlobalFaceBased-serial,julia,float64,cpu,true,true
314.924633,314.619258,0.0,0.0,LDC-4096000,LDC-4096000,batchedFace,FusedBatchedFaceBased-serial,julia,float64,cpu,true,true
224.5100672173913,224.330852,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,FusedCellBased-serial,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
