case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz
LDC_N170,4913000.0,6334.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,6334.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,7705.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,7610.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,7552.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,14838.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,14820.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,14762.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,3460.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,3341.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,3335.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,5985.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,5969.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N170,4913000.0,5870.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N120,1728000.0,2143.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,2110.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,2104.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,3246.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,3257.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,3221.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,5237.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,5173.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,5153.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,1677.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,1515.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,1502.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,2639.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,2564.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N120,1728000.0,2601.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,2908.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,2862.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,2860.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,3774.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,3774.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,3776.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,6926.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,6863.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,6833.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,1930.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,1772.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,1759.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,3226.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,3206.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N130,2197000.0,3106.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,6594.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,6574.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,6545.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,8519.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,8544.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,8653.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,15343.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,15289.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,15321.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,3928.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,3850.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,3850.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,6769.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,6716.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,6731.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N140,2744000.0,3106.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,3058.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,3052.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,4597.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,4538.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,4696.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,7486.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,7415.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,7407.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,2235.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,2075.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,2056.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,3629.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,3608.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N140,2744000.0,3580.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,4003.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,3956.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,3948.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,5993.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,6054.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,6173.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,10109.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,10053.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,10049.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,2702.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,2532.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,2543.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,5021.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,4919.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N150,3375000.0,4846.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,7312.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,7256.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,7256.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,9873.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,9827.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,10028.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,16862.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,16801.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,16826.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,4471.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,4408.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,4399.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,7735.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,7572.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N190,6859000.0,7560.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N160,4096000.0,4956.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,4900.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,4893.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,6791.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,6910.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,6813.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,12168.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,12113.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,12123.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,3142.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,2934.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,2923.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,5600.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,5454.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N160,4096000.0,5361.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,6201.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,6178.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,6155.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,7819.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,7804.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,8048.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,14982.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,14887.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,14898.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,3532.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,3360.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,3359.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,6294.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,6064.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N170,4913000.0,6038.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,8654.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,8590.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,8596.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,11006.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,11247.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,11405.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,19752.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,19701.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,19693.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,5117.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,4990.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,4965.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,8950.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,8757.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,8843.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N180,5832000.0,6469.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,6422.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,6428.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,9019.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,8854.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,9031.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,15537.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,15478.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,15454.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,4035.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,3861.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,3863.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,7082.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,6796.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N180,5832000.0,6856.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,7228.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,7193.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,7171.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,10387.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,10048.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,10128.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,17171.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,17079.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,17073.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,4619.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,4428.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,4424.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,7842.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,7739.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N190,6859000.0,7652.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,10852.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,10785.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,10794.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,14324.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,14348.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,14047.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,24524.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,24469.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,24441.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,6449.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,6331.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,6308.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,10888.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,10824.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N220,10648000.0,10777.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N200,8000000.0,8556.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,8480.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,8495.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,11500.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,11455.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,11447.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,20014.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,19915.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,19920.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,5173.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,5022.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,5014.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,8520.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,8666.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N200,8000000.0,8507.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,10688.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,10631.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,10629.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,14955.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,14549.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,14410.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,24685.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,24599.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,24622.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,6543.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,6387.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,6389.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,11134.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,10718.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N220,10648000.0,10689.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,13905.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,13876.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,13871.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,18170.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,17957.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,18525.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,31084.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,31036.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,31007.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,8112.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,8019.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,8020.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,13590.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,13344.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,13398.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N240,13824000.0,13666.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,13626.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,13622.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,18298.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,18061.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,18630.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,31045.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,30997.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,31021.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,8212.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,8144.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,8159.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,13821.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,13106.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N240,13824000.0,13172.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,17835.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,17822.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,17827.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,23346.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,22844.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,22328.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,39570.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,39534.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,39526.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,10136.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,10122.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,10127.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,16648.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,16670.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,16554.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N260,17576000.0,17436.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,17381.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,17376.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,22476.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
