,case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz,time_ms,ms_normed,us_normed,mean_normed,us_mean_normed,merged,bandwidth
1499,LDC_N190,6859000,4470,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,47796400.0,4.47,6.516984983233707e-07,0.0006516984983233,6.559265199008602e-07,0.0006559265199008,Global Face-Based (JuNe),256.624966442953
1500,LDC_N170,4913000,3639,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,34217600.0,3.639,7.406879706900061e-07,0.00074068797069,7.06492977813963e-07,0.0007064929778139,Global Face-Based (JuNe),225.6725474031327
1501,LDC_N170,4913000,3465,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,34217600.0,3.465,7.0527172806839e-07,0.0007052717280683,7.06492977813963e-07,0.0007064929778139,Global Face-Based (JuNe),237.00502164502169
1502,LDC_N170,4913000,3477,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,34217600.0,3.477,7.077142275595359e-07,0.0007077142275595,7.06492977813963e-07,0.0007064929778139,Global Face-Based (JuNe),236.18705780845556
1503,LDC_N200,8000000,5368,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,55760000.0,5.368,6.71e-07,0.000671,6.38375e-07,0.000638375,Global Face-Based (JuNe),249.29955290611028
1504,LDC_N200,8000000,5115,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,55760000.0,5.115,6.39375e-07,0.000639375,6.38375e-07,0.000638375,Global Face-Based (JuNe),261.63049853372434
1505,LDC_N200,8000000,5068,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,55760000.0,5.068,6.335e-07,0.0006335,6.38375e-07,0.000638375,Global Face-Based (JuNe),264.0568271507498
1506,LDC_N180,5832000,4058,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,40629600.0,4.058,6.958161865569273e-07,0.0006958161865569,6.737825788751715e-07,0.0006737825788751,Global Face-Based (JuNe),240.2933464760966
1507,LDC_N180,5832000,3923,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,40629600.0,3.923,6.726680384087792e-07,0.0006726680384087,6.737825788751715e-07,0.0006737825788751,Global Face-Based (JuNe),248.5624267142493
1508,LDC_N180,5832000,3913,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,40629600.0,3.913,6.709533607681756e-07,0.0006709533607681,6.737825788751715e-07,0.0006737825788751,Global Face-Based (JuNe),249.1976488627651
1509,LDC_N220,10648000,6806,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,74245600.0,6.806,6.391810668670173e-07,0.000639181066867,6.162190082644628e-07,0.0006162190082644,Global Face-Based (JuNe),261.8122832794593
1510,LDC_N220,10648000,6579,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,74245600.0,6.579,6.17862509391435e-07,0.0006178625093914,6.162190082644628e-07,0.0006162190082644,Global Face-Based (JuNe),270.8457820337437
1511,LDC_N220,10648000,6544,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,74245600.0,6.544,6.145755071374906e-07,0.0006145755071374,6.162190082644628e-07,0.0006162190082644,Global Face-Based (JuNe),272.29437652811737
1512,LDC_N190,6859000,4598,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,47796400.0,4.598,6.70360110803324e-07,0.0006703601108033,6.559265199008602e-07,0.0006559265199008,Global Face-Based (JuNe),249.4809917355372
1513,LDC_N190,6859000,4488,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,47796400.0,4.488,6.543227875783643e-07,0.0006543227875783,6.559265199008602e-07,0.0006559265199008,Global Face-Based (JuNe),255.5957219251337
1514,LDC_N190,6859000,4481,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,47796400.0,4.481,6.533022306458667e-07,0.0006533022306458,6.559265199008602e-07,0.0006559265199008,Global Face-Based (JuNe),255.99500111582236
1515,LDC_N200,8000000,5211,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,55760000.0,5.211,6.513750000000001e-07,0.000651375,6.38375e-07,0.000638375,Global Face-Based (JuNe),256.8105929763961
1516,LDC_N200,8000000,5099,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,55760000.0,5.099,6.37375e-07,0.000637375,6.38375e-07,0.000638375,Global Face-Based (JuNe),262.4514610707982
1517,LDC_N200,8000000,5067,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,55760000.0,5.067,6.33375e-07,0.000633375,6.38375e-07,0.000638375,Global Face-Based (JuNe),264.1089402013026
1518,LDC_N240,13824000,8579,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,96422400.0,8.579,6.205873842592593e-07,0.0006205873842592,6.081452546296297e-07,0.0006081452546296,Global Face-Based (JuNe),269.7444457395967
1519,LDC_N240,13824000,8425,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,96422400.0,8.425,6.09447337962963e-07,0.0006094473379629,6.081452546296297e-07,0.0006081452546296,Global Face-Based (JuNe),274.6750860534125
1520,LDC_N240,13824000,8403,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,96422400.0,8.403,6.078559027777778e-07,0.0006078559027777,6.081452546296297e-07,0.0006081452546296,Global Face-Based (JuNe),275.3942163513031
1521,LDC_N220,10648000,6632,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,74245600.0,6.632,6.22839969947408e-07,0.0006228399699474,6.162190082644628e-07,0.0006162190082644,Global Face-Based (JuNe),268.681302774427
1522,LDC_N220,10648000,6480,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,74245600.0,6.48,6.085649887302781e-07,0.0006085649887302,6.162190082644628e-07,0.0006162190082644,Global Face-Based (JuNe),274.9837037037037
1523,LDC_N220,10648000,6459,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,74245600.0,6.459,6.065927873779113e-07,0.0006065927873779,6.162190082644628e-07,0.0006162190082644,Global Face-Based (JuNe),275.8777519739898
1524,LDC_N260,17576000,10716,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,122626400.0,10.716,6.096950386891215e-07,0.0006096950386891,6.003356850250342e-07,0.000600335685025,Global Face-Based (JuNe),274.63919372900335
1525,LDC_N260,17576000,10602,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,122626400.0,10.602,6.032089212562586e-07,0.0006032089212562,6.003356850250342e-07,0.000600335685025,Global Face-Based (JuNe),277.5923033389926
1526,LDC_N260,17576000,10576,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,122626400.0,10.576,6.017296313154302e-07,0.0006017296313154,6.003356850250342e-07,0.000600335685025,Global Face-Based (JuNe),278.2747352496218
1527,LDC_N240,13824000,8411,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,96422400.0,8.411,6.084346064814814e-07,0.0006084346064814,6.081452546296297e-07,0.0006081452546296,Global Face-Based (JuNe),275.1322791582452
1528,LDC_N240,13824000,8342,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,96422400.0,8.342,6.034432870370371e-07,0.000603443287037,6.081452546296297e-07,0.0006081452546296,Global Face-Based (JuNe),277.4080076720211
1529,LDC_N240,13824000,8325,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,96422400.0,8.325,6.022135416666666e-07,0.0006022135416666,6.081452546296297e-07,0.0006081452546296,Global Face-Based (JuNe),277.9744864864865
1530,LDC_N280,21952000,13272,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,153193600.0,13.272,6.045918367346939e-07,0.0006045918367346,5.998770043731778e-07,0.0005998770043731,Global Face-Based (JuNe),277.0227848101266
1531,LDC_N280,21952000,13198,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,153193600.0,13.198,6.012208454810496e-07,0.000601220845481,5.998770043731778e-07,0.0005998770043731,Global Face-Based (JuNe),278.5760266707077
1532,LDC_N280,21952000,13208,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,153193600.0,13.208,6.016763848396502e-07,0.0006016763848396,5.998770043731778e-07,0.0005998770043731,Global Face-Based (JuNe),278.365112053301
1533,LDC_N260,17576000,10527,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,122626400.0,10.527,5.989417387346381e-07,0.0005989417387346,6.003356850250342e-07,0.000600335685025,Global Face-Based (JuNe),279.57001994870336
1534,LDC_N260,17576000,10463,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,122626400.0,10.463,5.953004096495221e-07,0.0005953004096495,6.003356850250342e-07,0.000600335685025,Global Face-Based (JuNe),281.2800917518876
1535,LDC_N260,17576000,10449,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,122626400.0,10.449,5.945038689121529e-07,0.0005945038689121,6.003356850250342e-07,0.000600335685025,Global Face-Based (JuNe),281.65696238874534
1536,LDC_N300,27000000,16464,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,188460000.0,16.464,6.097777777777778e-07,0.0006097777777777,6.045555555555555e-07,0.0006045555555555,Global Face-Based (JuNe),274.7230320699709
1537,LDC_N300,27000000,16369,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,188460000.0,16.369,6.062592592592593e-07,0.0006062592592592,6.045555555555555e-07,0.0006045555555555,Global Face-Based (JuNe),276.317429287067
1538,LDC_N300,27000000,16353,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,188460000.0,16.353,6.056666666666667e-07,0.0006056666666666,6.045555555555555e-07,0.0006045555555555,Global Face-Based (JuNe),276.5877820583379
1539,LDC_N280,21952000,13139,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,153193600.0,13.139,5.985331632653061e-07,0.0005985331632653,5.998770043731778e-07,0.0005998770043731,Global Face-Based (JuNe),279.826957911561
1540,LDC_N280,21952000,13106,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,153193600.0,13.106,5.970298833819242e-07,0.0005970298833819,5.998770043731778e-07,0.0005998770043731,Global Face-Based (JuNe),280.5315428048222
1541,LDC_N280,21952000,13082,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,153193600.0,13.082,5.959365889212828e-07,0.0005959365889212,5.998770043731778e-07,0.0005998770043731,Global Face-Based (JuNe),281.0462008867146
1542,LDC_N320,32768000,20276,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,228761600.0,20.276,6.187744140625e-07,0.0006187744140625,6.14288330078125e-07,0.0006142883300781,Global Face-Based (JuNe),270.77719471296115
1543,LDC_N320,32768000,20228,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,228761600.0,20.228,6.173095703125001e-07,0.0006173095703125,6.14288330078125e-07,0.0006142883300781,Global Face-Based (JuNe),271.4197350207633
1544,LDC_N320,32768000,20189,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,228761600.0,20.189,6.16119384765625e-07,0.0006161193847656,6.14288330078125e-07,0.0006142883300781,Global Face-Based (JuNe),271.94404873941255
1545,LDC_N300,27000000,16293,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,188460000.0,16.293,6.034444444444444e-07,0.0006034444444444,6.045555555555555e-07,0.0006045555555555,Global Face-Based (JuNe),277.6063340084699
1546,LDC_N300,27000000,16226,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,188460000.0,16.226,6.009629629629629e-07,0.0006009629629629,6.045555555555555e-07,0.0006045555555555,Global Face-Based (JuNe),278.7526192530507
1547,LDC_N300,27000000,16183,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,188460000.0,16.183,5.993703703703704e-07,0.0005993703703703,6.045555555555555e-07,0.0006045555555555,Global Face-Based (JuNe),279.4932954334796
1548,LDC_N340,39304000,24738,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,274434400.0,24.738,6.294015876246692e-07,0.0006294015876246,6.244911459393446e-07,0.0006244911459393,Global Face-Based (JuNe),266.2472956585011
1549,LDC_N340,39304000,24621,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,274434400.0,24.621,6.264247913698351e-07,0.0006264247913698,6.244911459393446e-07,0.0006244911459393,Global Face-Based (JuNe),267.5125137078104
1550,LDC_N340,39304000,24663,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,274434400.0,24.663,6.274933848972115e-07,0.0006274933848972,6.244911459393446e-07,0.0006244911459393,Global Face-Based (JuNe),267.05695170903783
1551,LDC_N320,32768000,20069,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,228761600.0,20.069,6.12457275390625e-07,0.0006124572753906,6.14288330078125e-07,0.0006142883300781,Global Face-Based (JuNe),273.57010314415265
1552,LDC_N320,32768000,20007,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,228761600.0,20.007,6.10565185546875e-07,0.0006105651855468,6.14288330078125e-07,0.0006142883300781,Global Face-Based (JuNe),274.41787374418954
1553,LDC_N320,32768000,20010,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,228761600.0,20.01,6.1065673828125e-07,0.0006106567382812,6.14288330078125e-07,0.0006142883300781,Global Face-Based (JuNe),274.37673163418293
1554,LDC_N360,46656000,29763,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,325814400.0,29.763,6.379243827160495e-07,0.000637924382716,6.335412379972565e-07,0.0006335412379972,Global Face-Based (JuNe),262.727063804052
1555,LDC_N360,46656000,29693,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,325814400.0,29.693,6.364240397805213e-07,0.0006364240397805,6.335412379972565e-07,0.0006335412379972,Global Face-Based (JuNe),263.3464318189472
1556,LDC_N360,46656000,29638,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,325814400.0,29.638,6.352451989026064e-07,0.0006352451989026,6.335412379972565e-07,0.0006335412379972,Global Face-Based (JuNe),263.83513057561237
1557,LDC_N340,39304000,24469,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,274434400.0,24.469,6.225575005088541e-07,0.0006225575005088,6.244911459393446e-07,0.0006244911459393,Global Face-Based (JuNe),269.1742858310515
1558,LDC_N340,39304000,24463,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,274434400.0,24.463,6.224048442906575e-07,0.0006224048442906,6.244911459393446e-07,0.0006244911459393,Global Face-Based (JuNe),269.24030576789437
1559,LDC_N340,39304000,24459,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,274434400.0,24.459,6.223030734785264e-07,0.0006223030734785,6.244911459393446e-07,0.0006244911459393,Global Face-Based (JuNe),269.2843370538452
1560,LDC_N380,54872000,35220,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,383237600.0,35.22,6.418574136171453e-07,0.0006418574136171,6.371191135734072e-07,0.0006371191135734,Global Face-Based (JuNe),261.1499829642249
1561,LDC_N380,54872000,35075,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,383237600.0,35.075,6.392149001312145e-07,0.0006392149001312,6.371191135734072e-07,0.0006371191135734,Global Face-Based (JuNe),262.2295766215253
1562,LDC_N380,54872000,35066,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,383237600.0,35.066,6.390508820527774e-07,0.0006390508820527,6.371191135734072e-07,0.0006371191135734,Global Face-Based (JuNe),262.2968801688245
1563,LDC_N360,46656000,29479,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,325814400.0,29.479,6.318372770919067e-07,0.0006318372770919,6.335412379972565e-07,0.0006335412379972,Global Face-Based (JuNe),265.2581702228705
1564,LDC_N360,46656000,29410,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,325814400.0,29.41,6.303583676268861e-07,0.0006303583676268,6.335412379972565e-07,0.0006335412379972,Global Face-Based (JuNe),265.8805032301938
1565,LDC_N360,46656000,29401,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,325814400.0,29.401,6.301654663923182e-07,0.0006301654663923,6.335412379972565e-07,0.0006335412379972,Global Face-Based (JuNe),265.96189245263764
1566,LDC_N400,64000000,41128,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,447040000.0,41.128,6.42625e-07,0.000642625,6.390234375e-07,0.0006390234375,Global Face-Based (JuNe),260.8675354989302
1567,LDC_N400,64000000,40987,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,447040000.0,40.987,6.40421875e-07,0.000640421875,6.390234375e-07,0.0006390234375,Global Face-Based (JuNe),261.7649498621514
1568,LDC_N400,64000000,41003,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,447040000.0,41.003,6.40671875e-07,0.000640671875,6.390234375e-07,0.0006390234375,Global Face-Based (JuNe),261.662805160598
1569,LDC_N380,54872000,34854,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,34.854,6.35187345094037e-07,0.000635187345094,6.371191135734072e-07,0.0006371191135734,Global Face-Based (JuNe),263.8923050438974
1570,LDC_N380,54872000,34814,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,34.814,6.344583758565389e-07,0.0006344583758565,6.371191135734072e-07,0.0006371191135734,Global Face-Based (JuNe),264.19550755443214
1571,LDC_N380,54872000,34812,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,34.812,6.344219273946639e-07,0.0006344219273946,6.371191135734072e-07,0.0006371191135734,Global Face-Based (JuNe),264.21068597035503
1572,LDC_N400,64000000,40712,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,447040000.0,40.712,6.361250000000001e-07,0.000636125,6.390234375e-07,0.0006390234375,Global Face-Based (JuNe),263.5331106307722
1573,LDC_N400,64000000,40761,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,447040000.0,40.761,6.368906250000001e-07,0.000636890625,6.390234375e-07,0.0006390234375,Global Face-Based (JuNe),263.21630970780893
1574,LDC_N400,64000000,40808,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,447040000.0,40.808,6.37625e-07,0.000637625,6.390234375e-07,0.0006390234375,Global Face-Based (JuNe),262.91315428347383
1575,LDC_N380,54872000,68723,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,68.723,1.2524238227146814e-06,0.0012524238227146,1.2595677212421634e-06,0.0012595677212421,Cell-Based (NeoN),133.83732374896323
1576,LDC_N380,54872000,68988,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,68.988,1.257253243913107e-06,0.0012572532439131,1.2595677212421634e-06,0.0012595677212421,Cell-Based (NeoN),133.32322142981388
1577,LDC_N380,54872000,69115,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,69.115,1.2595677212421634e-06,0.0012595677212421,1.2595677212421634e-06,0.0012595677212421,Cell-Based (NeoN),133.07823771974245
1578,LDC_N380,54872000,132887,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,132.887,2.421763376585508e-06,0.0024217633765855,2.403721387957428e-06,0.0024037213879574,Global Face-Based (NeoN),69.21446341628602
1579,LDC_N380,54872000,132043,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,132.043,2.4063821256742965e-06,0.0024063821256742,2.403721387957428e-06,0.0024037213879574,Global Face-Based (NeoN),69.65687238248147
1580,LDC_N380,54872000,132106,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,132.106,2.407530252223356e-06,0.0024075302522233,2.403721387957428e-06,0.0024037213879574,Global Face-Based (NeoN),69.62365373260866
1581,LDC_N380,54872000,5289552,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,5289.552,9.6398017203674e-05,0.096398017203674,9.059629683627352e-07,0.0009059629683627,Cell-Based (JuNe),1.738843365184802
1582,LDC_N380,54872000,49635,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,49.635,9.045597025805512e-07,0.0009045597025805,9.059629683627352e-07,0.0009059629683627,Cell-Based (JuNe),185.3067875491085
1583,LDC_N380,54872000,49712,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,49.712,9.059629683627352e-07,0.0009059629683627,9.059629683627352e-07,0.0009059629683627,Cell-Based (JuNe),185.01976182813
1584,LDC_N400,64000000,166634,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,447040000.0,166.634,2.6036562499999996e-06,0.00260365625,2.5104296874999997e-06,0.0025104296875,Global Face-Based (NeoN),64.38637973042717
1585,LDC_N380,54872000,49944,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,49.944,9.101909899402246e-07,0.0009101909899402,9.059629683627352e-07,0.0009059629683627,Cell-Based (JuNe),184.16030754444975
1586,LDC_N380,54872000,49868,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,49.868,9.08805948388978e-07,0.0009088059483889,9.059629683627352e-07,0.0009059629683627,Cell-Based (JuNe),184.4409721665196
1587,LDC_N380,54872000,49895,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,49.895,9.092980026242892e-07,0.0009092980026242,9.059629683627352e-07,0.0009059629683627,Cell-Based (JuNe),184.3411644453352
1588,LDC_N400,64000000,58051,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,447040000.0,58.051,9.07046875e-07,0.000907046875,8.84796875e-07,0.000884796875,Cell-Based (JuNe),184.819555218687
1589,LDC_N400,64000000,60366,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,447040000.0,60.366,9.4321875e-07,0.00094321875,8.84796875e-07,0.000884796875,Cell-Based (JuNe),177.73183580161017
1590,LDC_N400,64000000,57938,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,447040000.0,57.938,9.0528125e-07,0.00090528125,8.84796875e-07,0.000884796875,Cell-Based (JuNe),185.1800200214022
1591,LDC_N380,54872000,70142,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,70.142,1.2782840064149292e-06,0.0012782840064149,1.2595677212421634e-06,0.0012595677212421,Cell-Based (NeoN),131.1297425223119
1592,LDC_N380,54872000,68930,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,68.93,1.2561962385187349e-06,0.0012561962385187,1.2595677212421634e-06,0.0012595677212421,Cell-Based (NeoN),133.43540403307705
1593,LDC_N380,54872000,69951,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,69.951,1.2748031783058754e-06,0.0012748031783058,1.2595677212421634e-06,0.0012595677212421,Cell-Based (NeoN),131.48779002444567
1594,LDC_N380,54872000,33400,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,33.4,6.086893133109783e-07,0.0006086893133109,6.111313602565972e-07,0.0006111313602565,Face-Based (JuNe),275.3803113772455
1595,LDC_N380,54872000,33065,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,383237600.0,33.065,6.02584195946931e-07,0.0006025841959469,6.111313602565972e-07,0.0006111313602565,Face-Based (JuNe),278.17034326326933
1596,LDC_N380,54872000,67064,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,67.064,1.2221898235894445e-06,0.0012221898235894,1.1989994897215338e-06,0.0011989994897215,Fused Face-Based (NeoN),137.14813312656568
