ID,0,1,2,3,4,5,6
sm__ops_path_tensor_src_int8_sparsity_on.avg,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.avg.peak_sustained,"4,096","4,096","4,096","4,096","4,096","4,096","4,096"
sm__ops_path_tensor_src_int8_sparsity_on.avg.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.avg.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.max,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.max.peak_sustained,"4,096","4,096","4,096","4,096","4,096","4,096","4,096"
sm__ops_path_tensor_src_int8_sparsity_on.max.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.max.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.min,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.min.peak_sustained,"4,096","4,096","4,096","4,096","4,096","4,096","4,096"
sm__ops_path_tensor_src_int8_sparsity_on.min.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.min.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.sum,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.sum.peak_sustained,"188,416","188,416","188,416","188,416","188,416","188,416","188,416"
sm__ops_path_tensor_src_int8_sparsity_on.sum.peak_sustained_elapsed.per_second,"444,309,333,333,333.31","435,314,285,714,285.75","462,726,551,181,102.38","452,175,891,787,439.56","466,272,379,475,659.81","466,317,131,973,578.12","465,756,577,775,115.44"
sm__ops_path_tensor_src_int8_sparsity_on.sum.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_int8_sparsity_on.sum.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.peak_sustained,256,256,256,256,256,256,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.peak_sustained,256,256,256,256,256,256,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.peak_sustained,256,256,256,256,256,256,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained,"11,776","11,776","11,776","11,776","11,776","11,776","11,776"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"27,769,333,333,333.33","27,207,142,857,142.86","28,920,409,448,818.90","28,260,993,236,714.97","29,142,023,717,228.74","29,144,820,748,348.63","29,109,786,110,944.71"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.peak_sustained,512,512,512,512,512,512,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.peak_sustained,512,512,512,512,512,512,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.peak_sustained,512,512,512,512,512,512,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.per_second,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained,"23,552","23,552","23,552","23,552","23,552","23,552","23,552"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"55,538,666,666,666.66","54,414,285,714,285.72","57,840,818,897,637.80","56,521,986,473,429.95","58,284,047,434,457.48","58,289,641,496,697.27","58,219,572,221,889.43"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0,0,0,0,0,0,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.per_second,0,0,0,0,0,0,0
sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,1.98,2.91
sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_elapsed [%],1.83,3.53,1.53,1.54,1.37,1.37,2.91
sm__pipe_alu_cycles_active.max.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,2.86,3.27
sm__pipe_alu_cycles_active.max.pct_of_peak_sustained_elapsed [%],2.65,4.64,2.53,2.54,1.98,1.98,3.26
sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,2.76
sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,2.32,0,0,0,0,2.75
sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,1.98,2.91
sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_elapsed [%],1.83,3.53,1.53,1.54,1.37,1.37,2.91
sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0.37,0.55
sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0.68,1.32,0.29,0.29,0.26,0.26,0.55
sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0.54,0.62
sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_elapsed [%],0.99,1.74,0.48,0.48,0.37,0.37,0.62
sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,0.53
sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,0.87,0,0,0,0,0.53
sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0.37,0.55
sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0.68,1.32,0.29,0.29,0.26,0.26,0.55
sm__pipe_fmaheavy_cycles_active.avg.pct_of_peak_sustained_elapsed [%],1.36,2.64,0.58,0.58,0.52,0.52,1.11
sm__pipe_fmaheavy_cycles_active.max.pct_of_peak_sustained_elapsed [%],1.99,3.48,0.96,0.96,0.74,0.74,1.24
sm__pipe_fmaheavy_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,1.74,0,0,0,0,1.06
sm__pipe_fmaheavy_cycles_active.sum.pct_of_peak_sustained_elapsed [%],1.36,2.64,0.58,0.58,0.52,0.52,1.11
sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,14.30,23.51
sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0,0,12.94,13.00,9.93,9.93,23.44
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,20.63,26.26
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_elapsed [%],0,0,21.48,21.58,14.33,14.33,26.18
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,22.05
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,21.99
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,14.30,23.51
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0,0,12.94,13.00,9.93,9.93,23.44
sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_cycles_active_v2.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_cycles_active_v2.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_cycles_active_v2.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_inst_executed_op_ldgsts_cache_access.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_inst_executed_op_ldgsts_cache_bypass.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum [byte],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.per_second [byte/s],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum,n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
sm__sass_thread_inst_executed_op_dfma_pred_on.avg.peak_sustained [inst/cycle],2,2,2,2,2,2,2
sm__sass_thread_inst_executed_op_dfma_pred_on.max.peak_sustained [inst/cycle],2,2,2,2,2,2,2
sm__sass_thread_inst_executed_op_dfma_pred_on.min.peak_sustained [inst/cycle],2,2,2,2,2,2,2
sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained [inst/cycle],92,92,92,92,92,92,92
sm__sass_thread_inst_executed_op_ffma_pred_on.avg.peak_sustained [inst/cycle],128,128,128,128,128,128,128
sm__sass_thread_inst_executed_op_ffma_pred_on.max.peak_sustained [inst/cycle],128,128,128,128,128,128,128
sm__sass_thread_inst_executed_op_ffma_pred_on.min.peak_sustained [inst/cycle],128,128,128,128,128,128,128
sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained [inst/cycle],"5,888","5,888","5,888","5,888","5,888","5,888","5,888"
sm__sass_thread_inst_executed_op_hfma_pred_on.avg.peak_sustained [inst/cycle],64,64,64,64,64,64,64
sm__sass_thread_inst_executed_op_hfma_pred_on.max.peak_sustained [inst/cycle],64,64,64,64,64,64,64
sm__sass_thread_inst_executed_op_hfma_pred_on.min.peak_sustained [inst/cycle],64,64,64,64,64,64,64
sm__sass_thread_inst_executed_op_hfma_pred_on.sum.peak_sustained [inst/cycle],"2,944","2,944","2,944","2,944","2,944","2,944","2,944"
sm__throughput.max.pct_of_peak_sustained_elapsed [%],5.71,9.79,21.48,21.58,14.33,14.33,26.18
sm__throughput.min.pct_of_peak_sustained_elapsed [%],0,4.96,0,0,0,0,21.99
sm__throughput.sum.pct_of_peak_sustained_elapsed [%],3.94,7.42,12.94,13.00,9.93,9.93,23.44
sm__warps_active.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,8.33,77.13
sm__warps_active.avg.per_cycle_active [warp],n/a,n/a,n/a,n/a,n/a,4.00,37.02
sm__warps_active.max.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,11.99,78.29
sm__warps_active.max.per_cycle_active [warp],n/a,n/a,n/a,n/a,n/a,5.76,37.58
sm__warps_active.min.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,75.96
sm__warps_active.min.per_cycle_active [warp],n/a,n/a,n/a,n/a,n/a,0,36.46
sm__warps_active.sum.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,8.33,77.13
sm__warps_active.sum.per_cycle_active [warp],n/a,n/a,n/a,n/a,n/a,183.93,"1,703.13"
smsp__average_warp_latency_per_inst_issued.ratio [cycle],n/a,n/a,n/a,n/a,n/a,44.74,279.84
smsp__average_warps_active_per_inst_executed.ratio [cycle],n/a,n/a,n/a,n/a,n/a,45.86,286.20
smsp__average_warps_issue_stalled_barrier_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__average_warps_issue_stalled_branch_resolving_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.53,1.42
smsp__average_warps_issue_stalled_dispatch_stall_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.01,0.01
smsp__average_warps_issue_stalled_drain_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.00,0.04
smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.00,0.01
smsp__average_warps_issue_stalled_lg_throttle_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.00,24.12
smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,37.24,245.88
smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.01,0.03
smsp__average_warps_issue_stalled_membar_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__average_warps_issue_stalled_mio_throttle_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0,0.03
smsp__average_warps_issue_stalled_misc_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.02,0.02
smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0.07,0.07
smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0,0.10
smsp__average_warps_issue_stalled_selected_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,1.00,1.00
smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,3.15,3.56
smsp__average_warps_issue_stalled_sleeping_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__average_warps_issue_stalled_tex_throttle_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,0,0.01
smsp__average_warps_issue_stalled_wait_per_issue_active.ratio [inst],n/a,n/a,n/a,n/a,n/a,2.64,2.68
smsp__branch_targets_threads_divergent [branches],n/a,n/a,n/a,n/a,n/a,"487,058 {79}","302,101 {79}"
smsp__cycles_active.avg [cycle],853.97,"1,394.04","39,628.09","39,657.32","61,837,311.82","61,833,292.90","35,458,141.45"
smsp__cycles_active.max [cycle],"1,282","1,689","78,073","77,711","89,060,964","89,053,254","35,644,563"
smsp__cycles_active.min [cycle],0,"1,129",0,0,0,0,"35,049,700"
smsp__cycles_active.sum [cycle],"157,130","256,503","7,291,569","7,296,946","11,378,065,375","11,377,325,893","6,524,298,027"
smsp__cycles_elapsed.avg [cycle],"3,622.09","4,140.22","79,845.48","79,484.04","89,049,392.74","89,047,643.91","35,653,871.70"
smsp__cycles_elapsed.avg.per_second [Ghz],2.36,2.31,2.46,2.40,2.47,2.47,2.47
smsp__cycles_elapsed.max [cycle],"3,626","4,147","79,890","79,574","89,051,260","89,049,429","35,678,437"
smsp__cycles_elapsed.max.per_second [Ghz],2.36,2.31,2.46,2.40,2.47,2.47,2.47
smsp__cycles_elapsed.min [cycle],"3,618","4,137","79,791","79,348","89,045,049","89,044,358","35,623,024"
smsp__cycles_elapsed.min.per_second [Ghz],2.36,2.31,2.45,2.40,2.47,2.47,2.47
smsp__cycles_elapsed.sum [cycle],"666,464","761,800","14,691,568","14,625,064","16,385,088,264","16,384,766,480","6,560,312,392"
smsp__cycles_elapsed.sum.per_second [Ghz],433.90,425.11,451.88,441.58,455.34,455.39,454.84
smsp__imc_request_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,100.00,99.97
smsp__imc_requests.sum [cycle],n/a,n/a,n/a,n/a,n/a,"72,571,946","59,798,930"
smsp__imc_requests.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.44,0.91
smsp__inst_executed.avg [inst],n/a,n/a,n/a,n/a,n/a,"1,349,638.90","1,152,183.52"
smsp__inst_executed.max [inst],n/a,n/a,n/a,n/a,n/a,"1,956,405","1,316,736"
smsp__inst_executed.min [inst],n/a,n/a,n/a,n/a,n/a,0,"1,082,673"
smsp__inst_executed.sum [inst],n/a,n/a,n/a,n/a,n/a,"248,333,557","212,001,768"
smsp__inst_executed_op_branch.avg [inst],n/a,n/a,n/a,n/a,n/a,"162,895.82","134,481.23"
smsp__inst_executed_op_branch.max [inst],n/a,n/a,n/a,n/a,n/a,"236,271","152,410"
smsp__inst_executed_op_branch.min [inst],n/a,n/a,n/a,n/a,n/a,0,"125,304"
smsp__inst_executed_op_branch.sum [inst],n/a,n/a,n/a,n/a,n/a,"29,972,831","24,744,546"
smsp__inst_executed_op_generic_atom_dot_alu.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_generic_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_generic_atom_dot_cas.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_generic_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_global_red.sum [inst],n/a,n/a,n/a,n/a,n/a,"2,170,463","1,874,177"
smsp__inst_executed_op_global_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.01,0.03
smsp__inst_executed_op_ldgsts.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_ldsm.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_ldsm.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_shared_atom.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_shared_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_atom_dot_alu.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_atom_dot_cas.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_ld.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_red.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_st.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_surface_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_texture.sum [inst],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_executed_op_texture.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
smsp__inst_issued.avg [inst],n/a,n/a,n/a,n/a,n/a,"1,383,316.12","1,178,357.46"
smsp__inst_issued.max [inst],n/a,n/a,n/a,n/a,n/a,"2,004,725","1,331,666"
smsp__inst_issued.min [inst],n/a,n/a,n/a,n/a,n/a,0,"1,098,732"
smsp__inst_issued.sum [inst],n/a,n/a,n/a,n/a,n/a,"254,530,166","216,817,773"
smsp__issue_active.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,2.24,3.32
smsp__issue_active.avg.per_cycle_active,n/a,n/a,n/a,n/a,n/a,0.02,0.03
smsp__issue_active.max.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,3.24,3.76
smsp__issue_active.max.per_cycle_active,n/a,n/a,n/a,n/a,n/a,0.03,0.04
smsp__issue_active.min.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,3.10
smsp__issue_active.min.per_cycle_active,n/a,n/a,n/a,n/a,n/a,0,0.03
smsp__issue_active.sum.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,2.24,3.32
smsp__issue_active.sum.per_cycle_active,n/a,n/a,n/a,n/a,n/a,4.12,6.11
smsp__issue_inst0.avg.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,97.76,96.68
smsp__issue_inst0.max.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,140.78,96.77
smsp__issue_inst0.min.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,0,95.75
smsp__issue_inst0.sum.pct_of_peak_sustained_active [%],n/a,n/a,n/a,n/a,n/a,97.76,96.68
smsp__maximum_warps_avg_per_active_cycle [warp],12,12,10,10,10,10,10
smsp__pcsamp_aggregated_passes [pass],n/a,n/a,n/a,n/a,n/a,2,2
smsp__pcsamp_buffer_overflow,n/a,n/a,n/a,n/a,n/a,0,0
smsp__pcsamp_buffer_size_bytes [Mbyte],n/a,n/a,n/a,n/a,n/a,33.55,33.55
smsp__pcsamp_dropped_bytes [byte],n/a,n/a,n/a,n/a,n/a,0,0
smsp__pcsamp_interval,n/a,n/a,n/a,n/a,n/a,5,5
smsp__pcsamp_interval_cycles [cycle],n/a,n/a,n/a,n/a,n/a,"1,024","1,024"
smsp__pcsamp_sample_count,n/a,n/a,n/a,n/a,n/a,"2,781,257 {319}","1,594,275 {334}"
smsp__pcsamp_warps_issue_stalled_barrier [issue],n/a,n/a,n/a,n/a,n/a,0 {319},0 {334}
smsp__pcsamp_warps_issue_stalled_barrier_not_issued [issue],n/a,n/a,n/a,n/a,n/a,0 {319},0 {334}
smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],n/a,n/a,n/a,n/a,n/a,"32,906 {319}","7,953 {334}"
